t,x,y,z,vx,vy,vz,dl_left,F_left,dl_right,F_right,z_bumper,vz_bumper,,p_wagen,p_bumper,p_total
8.619997,0,0,-1.057143,0,0,-0.4285714,0,0,0,0,-4.651423,-0.5714286,,-0.17142856,-0.5714286,-0.74285716
8.639997,0,0,-1.065714,0,0,-0.4285714,0,0,0,0,-4.662851,-0.5714286,,-0.17142856,-0.5714286,-0.74285716
8.659997,0,0,-1.074286,0,0,-0.4285714,0,0,0,0,-4.674279,-0.5714286,,-0.17142856,-0.5714286,-0.74285716
8.679996,0,0,-1.082857,0,0,-0.4285714,0,0,0,0,-4.685708,-0.5714286,,-0.17142856,-0.5714286,-0.74285716
8.699997,0,0,-1.091429,0,0,-0.4285714,0,0,0,0,-4.697136,-0.5714286,,-0.17142856,-0.5714286,-0.74285716
8.719996,0,0,-1.1,0,0,-0.4285714,0,0,0,0,-4.708564,-0.5714286,,-0.17142856,-0.5714286,-0.74285716
8.739997,0,0,-1.108571,0,0,-0.4285714,0,0,0,0,-4.719993,-0.5714286,,-0.17142856,-0.5714286,-0.74285716
8.759997,0,0,-1.117143,0,0,-0.4285714,0,0,0,0,-4.731421,-0.5714286,,-0.17142856,-0.5714286,-0.74285716
8.779997,0,0,-1.125714,0,0,-0.4285714,0,0,0,0,-4.742849,-0.5714286,,-0.17142856,-0.5714286,-0.74285716
8.799997,0,0,-1.134285,0,0,-0.4285714,0,0,0,0,-4.754278,-0.5714286,,-0.17142856,-0.5714286,-0.74285716
8.819997,0,0,-1.142857,0,0,-0.4285714,0,0,0,0,-4.765706,-0.5714286,,-0.17142856,-0.5714286,-0.74285716
8.839997,0,0,-1.151428,0,0,-0.4285714,0,0,0,0,-4.777134,-0.5714286,,-0.17142856,-0.5714286,-0.74285716
8.859997,0,0,-1.16,0,0,-0.4285714,0,0,0,0,-4.788563,-0.5714286,,-0.17142856,-0.5714286,-0.74285716
8.879997,0,0,-1.168571,0,0,-0.4285714,0,0,0,0,-4.799991,-0.5714286,,-0.17142856,-0.5714286,-0.74285716
8.899997,0,0,-1.177142,0,0,-0.4285714,0,0,0,0,-4.811419,-0.5714286,,-0.17142856,-0.5714286,-0.74285716
8.919997,0,0,-1.185714,0,0,-0.4285714,0,0,0,0,-4.822848,-0.5714286,,-0.17142856,-0.5714286,-0.74285716
8.939997,0,0,-1.194285,0,0,-0.4285714,0,0,0,0,-4.834276,-0.5714286,,-0.17142856,-0.5714286,-0.74285716
8.959997,0,0,-1.202857,0,0,-0.4285714,0,0,0,0,-4.845705,-0.5714286,,-0.17142856,-0.5714286,-0.74285716
8.979997,0,0,-1.211428,0,0,-0.4285714,0,0,0,0,-4.857133,-0.5714286,,-0.17142856,-0.5714286,-0.74285716
8.999997,0,0,-1.219999,0,0,-0.4285714,0,0,0,0,-4.868561,-0.5714286,,-0.17142856,-0.5714286,-0.74285716
9.019997,0,0,-1.228571,0,0,-0.4285714,0,0,0,0,-4.87999,-0.5714286,,-0.17142856,-0.5714286,-0.74285716
9.039997,0,0,-1.237142,0,0,-0.4285714,0,0,0,0,-4.891418,-0.5714286,,-0.17142856,-0.5714286,-0.74285716
9.059997,0,0,-1.245713,0,0,-0.4285714,0,0,0,0,-4.902846,-0.5714286,,-0.17142856,-0.5714286,-0.74285716
9.079997,0,0,-1.254285,0,0,-0.4285714,0,0,0,0,-4.914275,-0.5714286,,-0.17142856,-0.5714286,-0.74285716
9.099997,0,0,-1.262856,0,0,-0.4285714,0,0,0,0,-4.925703,-0.5714286,,-0.17142856,-0.5714286,-0.74285716
9.119997,0,0,-1.271428,0,0,-0.4285714,0,0,0,0,-4.937131,-0.5714286,,-0.17142856,-0.5714286,-0.74285716
9.139997,0,0,-1.279999,0,0,-0.4285714,0,0,0,0,-4.94856,-0.5714286,,-0.17142856,-0.5714286,-0.74285716
9.159997,0,0,-1.28857,0,0,-0.4285714,0,0,0,0,-4.959988,-0.5714286,,-0.17142856,-0.5714286,-0.74285716
9.179996,0,0,-1.297142,0,0,-0.4285714,0,0,0,0,-4.971416,-0.5714286,,-0.17142856,-0.5714286,-0.74285716
9.199997,0,0,-1.305713,0,0,-0.4285714,0,0,0,0,-4.982845,-0.5714286,,-0.17142856,-0.5714286,-0.74285716
9.219996,0,0,-1.314285,0,0,-0.4285714,0,0,0,0,-4.994273,-0.5714286,,-0.17142856,-0.5714286,-0.74285716
9.239997,0,0,-1.322856,0,0,-0.4285714,0,0,0,0,-5.005702,-0.5714286,,-0.17142856,-0.5714286,-0.74285716
9.259996,0,0,-1.331427,0,0,-0.4285714,0,0,0,0,-5.01713,-0.5714286,,-0.17142856,-0.5714286,-0.74285716
9.279997,0,0,-1.339999,0,0,-0.4285714,0,0,0,0,-5.028558,-0.5714286,,-0.17142856,-0.5714286,-0.74285716
9.299996,0,0,-1.34857,0,0,-0.4285714,0,0,0,0,-5.039987,-0.5714286,,-0.17142856,-0.5714286,-0.74285716
9.319997,0,0,-1.357141,0,0,-0.4285714,0,0,0,0,-5.051415,-0.5714286,,-0.17142856,-0.5714286,-0.74285716
9.339996,0,0,-1.365713,0,0,-0.4285714,0,0,0,0,-5.062843,-0.5714286,,-0.17142856,-0.5714286,-0.74285716
9.359997,0,0,-1.374284,0,0,-0.4285714,0,0,0,0,-5.074272,-0.5714286,,-0.17142856,-0.5714286,-0.74285716
9.379996,0,0,-1.382856,0,0,-0.4285714,0,0,0,0,-5.0857,-0.5714286,,-0.17142856,-0.5714286,-0.74285716
9.399997,0,0,-1.391427,0,0,-0.4285714,0,0,0,0,-5.097128,-0.5714286,,-0.17142856,-0.5714286,-0.74285716
9.419996,0,0,-1.399998,0,0,-0.4285714,0,0,0,0,-5.108557,-0.5714286,,-0.17142856,-0.5714286,-0.74285716
9.439997,0,0,-1.40857,0,0,-0.4285714,0,0,0,0,-5.119985,-0.5714286,,-0.17142856,-0.5714286,-0.74285716
9.459996,0,0,-1.417141,0,0,-0.4285714,0,0,0,0,-5.131413,-0.5714286,,-0.17142856,-0.5714286,-0.74285716
9.479997,0,0,-1.425713,0,0,-0.4285714,0,0,0,0,-5.142842,-0.5714286,,-0.17142856,-0.5714286,-0.74285716
9.499996,0,0,-1.434284,0,0,-0.4285714,0,0,0,0,-5.15427,-0.5714286,,-0.17142856,-0.5714286,-0.74285716
9.519997,0,0,-1.442855,0,0,-0.4285714,0,0,0,0,-5.165699,-0.5714286,,-0.17142856,-0.5714286,-0.74285716
9.539996,0,0,-1.451427,0,0,-0.4285714,0,0,0,0,-5.177127,-0.5714286,,-0.17142856,-0.5714286,-0.74285716
9.559997,0,0,-1.459998,0,0,-0.4285714,0,0,0,0,-5.188555,-0.5714286,,-0.17142856,-0.5714286,-0.74285716
9.579997,0,0,-1.46857,0,0,-0.4285714,0,0,0,0,-5.199984,-0.5714286,,-0.17142856,-0.5714286,-0.74285716
9.599997,0,0,-1.477141,0,0,-0.4285714,0,0,0,0,-5.211412,-0.5714286,,-0.17142856,-0.5714286,-0.74285716
9.619997,0,0,-1.485712,0,0,-0.4285714,0,0,0,0,-5.22284,-0.5714286,,-0.17142856,-0.5714286,-0.74285716
9.639997,0,0,-1.494284,0,0,-0.4285714,0,0,0,0,-5.234269,-0.5714286,,-0.17142856,-0.5714286,-0.74285716
9.659997,0,0,-1.502855,0,0,-0.4285714,0,0,0,0,-5.245697,-0.5714286,,-0.17142856,-0.5714286,-0.74285716
9.679996,0,0,-1.511426,0,0,-0.4285714,0,0,0,0,-5.257125,-0.5714286,,-0.17142856,-0.5714286,-0.74285716
9.699997,0,0,-1.519998,0,0,-0.4285714,0,0,0,0,-5.268554,-0.5714286,,-0.17142856,-0.5714286,-0.74285716
9.719996,0,0,-1.528569,0,0,-0.4285714,0,0,0,0,-5.279982,-0.5714286,,-0.17142856,-0.5714286,-0.74285716
9.739997,0,0,-1.537141,0,0,-0.4285714,0,0,0,0,-5.29141,-0.5714286,,-0.17142856,-0.5714286,-0.74285716
9.759996,0,0,-1.545712,0,0,-0.4285714,0,0,0,0,-5.302839,-0.5714286,,-0.17142856,-0.5714286,-0.74285716
9.779997,0,0,-1.554283,0,0,-0.4285714,0,0,0,0,-5.314267,-0.5714286,,-0.17142856,-0.5714286,-0.74285716
9.799996,0,0,-1.562855,0,0,-0.4285714,0,0,0,0,-5.325696,-0.5714286,,-0.17142856,-0.5714286,-0.74285716
9.819997,0,0,-1.571426,0,0,-0.4285714,0,0,0,0,-5.337124,-0.5714286,,-0.17142856,-0.5714286,-0.74285716
9.839996,0,0,-1.579998,0,0,-0.4285714,0,0,0,0,-5.348552,-0.5714286,,-0.17142856,-0.5714286,-0.74285716
9.859997,0,0,-1.588569,0,0,-0.4285714,0,0,0,0,-5.359981,-0.5714286,,-0.17142856,-0.5714286,-0.74285716
9.879996,0,0,-1.59714,0,0,-0.4285714,0,0,0,0,-5.371409,-0.5714286,,-0.17142856,-0.5714286,-0.74285716
9.899997,0,0,-1.605712,0,0,-0.4285714,0,0,0,0,-5.382837,-0.5714286,,-0.17142856,-0.5714286,-0.74285716
