t,x,y,z,vx,vy,vz,dl_left,F_left,dl_right,F_right,z_bumper,vz_bumper
13.08,0,0,-0.3803082,0,0,1.001184,0,0,0,0,-0.8,0
13.1,0,0,-0.3602845,0,0,1.001184,0,0,0,0,-0.8,0
13.12,0,0,-0.3402609,0,0,1.001184,0,0,0,0,-0.8,0
13.14,0,0,-0.3202372,0,0,1.001184,0,0,0,0,-0.8,0
13.16,0,0,-0.3002135,0,0,1.001184,0,0,0,0,-0.8,0
13.18,0,0,-0.2801898,0,0,1.001184,0,0,0,0,-0.8,0
13.2,0,0,-0.2601662,0,0,1.001184,0,0,0,0,-0.8,0
13.22,0,0,-0.2401425,0,0,1.001184,0,0,0,0,-0.8,0
13.24,0,0,-0.2201188,0,0,1.001184,0,0,0,0,-0.8,0
13.26,0,0,-0.2000951,0,0,1.001184,0,0,0,0,-0.8,0
13.27999,0,0,-0.1800715,0,0,1.001184,0,0,0,0,-0.8,0
13.3,0,0,-0.1600478,0,0,1.001184,0,0,0,0,-0.8,0
13.31999,0,0,-0.1400241,0,0,1.001184,0,0,0,0,-0.8,0
13.34,0,0,-0.1200004,0,0,1.001184,0,0,0,0,-0.8,0
13.35999,0,0,-0.09997676,0,0,1.001184,0,0,0,0,-0.8,0
13.38,0,0,-0.07995308,0,0,1.001184,0,0,0,0,-0.8,0
13.39999,0,0,-0.0599294,0,0,1.001184,0,0,0,0,-0.8,0
13.42,0,0,-0.03990572,0,0,1.001184,0,0,0,0,-0.8,0
13.43999,0,0,-0.01988204,0,0,1.001184,0,0,0,0,-0.8,0
13.46,0,0,0.0001416393,0,0,1.001184,0,0,0,0,-0.8,0
13.47999,0,0,0.02016532,0,0,1.001184,0,0,0,0,-0.8,0
13.5,0,0,0.040189,0,0,1.001184,0,0,0,0,-0.8,0
